Order_ID,Product_Name,Category,Order_Quantity,Weight_kg,Shipping_Cost,Region,Country,City,Shipping_Mode,Warehouse,Carrier,Order_Date,Ship_Date,Expected_Delivery_Date,Actual_Delivery_Date,Penalty_Cost,Extra_Logistics_Cost,Warehouse_Processing_Time,Warehouse_Delay_Flag,Warehouse_Efficiency_Score,Inventory_Availability,Carrier_Rating,Transit_Time,Distance_KM,Route_Type,Shipping_Priority,Order_Priority,Customer_Type,SLA_Commitment_Days,Order_Year,Order_Month,Order_Week,Day_of_Week,Season,Delay_Reason,Risk_Level,Disruption_Flag,Weather_Impact_Flag,Customer_Satisfaction_Score,Return_Flag,Complaint_Flag
ORD114169,Laptop,Accessories,1,5.5,91.14,North America,India,New York,Road,WH1,UPS,8/15/2023,8/19/2023,8/28/2023,8/27/2023,0,12.65,1,1,92.27,Out of Stock,4,8,1303,International,High,Low,Premium,8,2023,8,33,Tuesday,Peak,Carrier,High,0,0,2.39,1,0
ORD114170,Tablet,Electronics,7,2.06,80.82,North America,Germany,New York,Road,WH1,FedEx,2/28/2023,3/2/2023,3/11/2023,3/13/2023,4,2.16,3,0,83.49,In Stock,3,11,3506,International,Medium,High,Premium,4,2023,2,9,Tuesday,Off-season,Carrier,Low,1,0,3.42,1,1
ORD114171,Laptop,Electronics,6,3.72,62.66,Asia,USA,Chennai,Air,WH2,FedEx,5/11/2023,5/15/2023,5/19/2023,5/25/2023,12,11.49,2,1,80.56,In Stock,2,10,2278,International,Medium,Medium,Premium,9,2023,5,19,Thursday,Peak,Warehouse,Medium,0,0,2.35,1,1
ORD114172,Camera,Accessories,9,9.42,90.26,North America,USA,Chennai,Air,WH1,DHL,11/28/2023,12/2/2023,12/5/2023,12/7/2023,4,17.63,3,0,74.63,Out of Stock,3,5,2848,International,Medium,Low,Premium,9,2023,11,48,Tuesday,Peak,Warehouse,Medium,1,1,3.51,0,0
ORD114173,Headphones,Electronics,4,6.67,23,North America,Germany,Chennai,Air,WH3,UPS,3/28/2023,3/30/2023,4/2/2023,4/10/2023,16,18.88,3,1,93.86,In Stock,3,11,1486,Domestic,Medium,High,Premium,8,2023,3,13,Tuesday,Off-season,Customs,Low,1,1,2.95,0,1
ORD114174,Camera,Electronics,6,8.7,12.24,Asia,USA,Berlin,Air,WH2,DHL,1/4/2023,1/6/2023,1/9/2023,1/15/2023,12,15.48,2,0,95.99,In Stock,1,9,992,International,Medium,Medium,Regular,7,2023,1,1,Wednesday,Peak,Customs,Medium,0,0,4.43,0,1
ORD114175,Laptop,Accessories,7,8.46,76.29,North America,USA,New York,Road,WH3,DHL,11/15/2023,11/17/2023,11/23/2023,11/20/2023,0,10.78,1,1,99.29,Out of Stock,3,3,2154,International,High,High,Regular,5,2023,11,46,Wednesday,Peak,Weather,Low,1,1,4.15,1,1
ORD114176,Laptop,Accessories,4,9.25,91.01,North America,Germany,New York,Road,WH3,FedEx,2/18/2023,2/20/2023,2/24/2023,2/25/2023,2,4.74,3,1,99.05,In Stock,3,5,4910,International,Low,Low,Regular,7,2023,2,7,Saturday,Peak,Weather,High,0,0,3.49,0,0
ORD114177,Headphones,Electronics,9,0.89,41.39,Europe,Germany,Berlin,Air,WH3,FedEx,3/3/2023,3/5/2023,3/10/2023,3/13/2023,6,10.25,2,0,99.39,Out of Stock,5,8,4322,International,Low,Medium,Premium,9,2023,3,9,Friday,Peak,Warehouse,High,1,0,4.73,0,1
ORD114178,Phone,Accessories,1,2.99,5.44,Asia,Germany,Berlin,Air,WH3,DHL,10/13/2023,10/17/2023,10/20/2023,10/27/2023,14,5.84,4,1,92.37,Out of Stock,4,10,3038,International,Medium,Medium,Premium,6,2023,10,41,Friday,Peak,Warehouse,Medium,0,1,3.79,0,0
ORD114179,Phone,Electronics,1,4.45,77.8,North America,India,Berlin,Road,WH1,UPS,1/16/2023,1/19/2023,1/22/2023,1/23/2023,2,9.74,1,0,70.77,In Stock,1,4,3322,Domestic,High,Medium,Premium,6,2023,1,3,Monday,Off-season,Carrier,Low,0,1,3.69,0,1
ORD114180,Phone,Accessories,3,6.58,39.67,Asia,Germany,New York,Road,WH1,DHL,11/17/2023,11/21/2023,11/26/2023,12/2/2023,12,2.41,2,0,73.51,In Stock,1,11,1780,International,Low,High,Premium,9,2023,11,46,Friday,Off-season,Weather,Low,0,1,3.36,0,1
ORD114181,Tablet,Accessories,9,6.28,60.63,Europe,India,Berlin,Road,WH3,UPS,11/2/2023,11/6/2023,11/9/2023,11/15/2023,12,13.66,4,0,97.32,In Stock,2,9,3754,International,High,Low,Premium,4,2023,11,44,Thursday,Off-season,Warehouse,Low,1,0,3.77,0,1
ORD114182,Phone,Accessories,5,2.84,24.89,Europe,India,New York,Air,WH2,FedEx,12/12/2023,12/13/2023,12/17/2023,12/23/2023,12,2.87,3,0,97.26,Out of Stock,3,10,939,International,High,Medium,Regular,3,2023,12,50,Tuesday,Off-season,Warehouse,Low,1,1,4.12,0,0
ORD114183,Tablet,Accessories,1,2.33,69.73,Europe,Germany,Berlin,Air,WH2,DHL,8/10/2023,8/11/2023,8/15/2023,8/22/2023,14,18.41,3,1,81.55,In Stock,2,11,2623,Domestic,Low,Low,Premium,3,2023,8,32,Thursday,Peak,Weather,High,1,1,1.6,1,0
ORD114184,Tablet,Electronics,5,4.66,55.53,Asia,USA,Chennai,Sea,WH1,UPS,10/19/2023,10/20/2023,10/29/2023,10/29/2023,0,12.18,4,1,91.98,Out of Stock,1,9,409,International,High,Low,Regular,8,2023,10,42,Thursday,Peak,Weather,Medium,0,1,2.14,1,1
ORD114185,Phone,Accessories,6,2.88,7.67,North America,USA,Chennai,Air,WH1,DHL,7/10/2023,7/14/2023,7/21/2023,7/25/2023,8,16.95,2,1,94.31,In Stock,2,11,3242,Domestic,Low,High,Premium,6,2023,7,28,Monday,Off-season,Weather,Low,0,0,2.89,1,1
ORD114186,Phone,Electronics,4,9.67,5.58,Asia,India,Berlin,Road,WH3,UPS,10/22/2023,10/26/2023,10/31/2023,10/30/2023,0,11.86,2,1,81.64,In Stock,3,4,158,International,Low,Low,Regular,7,2023,10,42,Sunday,Peak,Carrier,Low,0,1,1.74,0,1
ORD114187,Headphones,Electronics,7,9.67,46.58,Asia,USA,Chennai,Road,WH3,UPS,12/8/2023,12/10/2023,12/16/2023,12/14/2023,0,19.52,3,1,72.79,In Stock,4,4,1912,Domestic,High,High,Regular,3,2023,12,49,Friday,Peak,Customs,Low,1,1,3.23,1,1
ORD114188,Headphones,Electronics,3,1.58,20.57,Asia,India,Chennai,Air,WH2,FedEx,4/10/2023,4/11/2023,4/19/2023,4/18/2023,0,15.23,4,1,94.38,In Stock,5,7,3114,International,High,High,Premium,9,2023,4,15,Monday,Peak,Warehouse,High,1,1,3.38,0,0
ORD114189,Tablet,Electronics,5,7.2,91.04,Europe,Germany,Berlin,Sea,WH3,FedEx,12/22/2023,12/23/2023,12/30/2023,12/29/2023,0,6.54,2,0,79.43,In Stock,2,6,314,International,Low,Medium,Regular,6,2023,12,51,Friday,Peak,Warehouse,High,0,1,1.33,0,0
ORD114190,Headphones,Electronics,6,2.67,14.91,Asia,India,Chennai,Road,WH3,UPS,3/2/2023,3/4/2023,3/12/2023,3/10/2023,0,7.56,1,0,71.11,In Stock,3,6,1547,International,Medium,Medium,Premium,9,2023,3,9,Thursday,Peak,Warehouse,Medium,0,1,2.45,1,1
ORD114191,Tablet,Accessories,7,7.32,73.04,North America,India,Berlin,Sea,WH3,UPS,6/30/2023,7/2/2023,7/6/2023,7/11/2023,10,11.22,3,0,75.35,Out of Stock,5,9,2632,International,High,Low,Premium,9,2023,6,26,Friday,Off-season,Carrier,High,1,1,3.81,1,0
ORD114192,Laptop,Accessories,2,7.79,38.25,North America,USA,New York,Sea,WH2,UPS,11/21/2023,11/25/2023,12/2/2023,12/3/2023,2,15.2,3,1,76.3,In Stock,4,8,3651,International,Medium,Medium,Regular,8,2023,11,47,Tuesday,Peak,Customs,High,1,0,2.91,1,1
ORD114193,Tablet,Electronics,5,0.96,93.82,Europe,India,Chennai,Sea,WH3,UPS,9/23/2023,9/26/2023,10/5/2023,10/2/2023,0,2.61,3,0,91.2,In Stock,5,6,1282,Domestic,Medium,Low,Premium,3,2023,9,38,Saturday,Peak,Customs,High,0,1,4.68,1,1
ORD114194,Tablet,Electronics,7,7.11,17.63,Asia,USA,Chennai,Sea,WH3,DHL,1/21/2023,1/22/2023,1/30/2023,1/26/2023,0,10.44,3,1,75.73,Out of Stock,4,4,4305,International,Medium,High,Premium,3,2023,1,3,Saturday,Off-season,Warehouse,Low,0,1,3.82,0,0
ORD114195,Headphones,Accessories,7,9.02,78.88,North America,India,Chennai,Air,WH1,DHL,1/16/2023,1/17/2023,1/23/2023,1/23/2023,0,9.31,3,0,82.45,Out of Stock,3,6,337,Domestic,Medium,Medium,Premium,9,2023,1,3,Monday,Off-season,Customs,Medium,0,1,4.92,1,1
ORD114196,Laptop,Electronics,3,2.55,96.13,Europe,Germany,Chennai,Sea,WH2,DHL,8/2/2023,8/6/2023,8/13/2023,8/16/2023,6,17.63,1,0,94.5,In Stock,1,10,4387,Domestic,Low,Medium,Regular,5,2023,8,31,Wednesday,Peak,Warehouse,Medium,0,0,1.17,1,0
ORD114197,Camera,Accessories,8,1.6,95.91,Asia,Germany,New York,Road,WH1,DHL,11/3/2023,11/7/2023,11/14/2023,11/15/2023,2,13.14,3,0,93.96,Out of Stock,3,8,3667,International,Low,Low,Premium,8,2023,11,44,Friday,Off-season,Carrier,Low,0,0,1.03,0,0
ORD114198,Camera,Electronics,1,5.88,29.34,Europe,USA,Berlin,Road,WH2,DHL,10/1/2023,10/3/2023,10/7/2023,10/12/2023,10,12.68,3,1,89.94,Out of Stock,5,9,4628,International,High,Low,Regular,3,2023,10,39,Sunday,Off-season,Customs,High,0,1,1.89,1,0
ORD114199,Camera,Accessories,4,5.42,33.16,North America,USA,Berlin,Sea,WH2,UPS,3/31/2023,4/3/2023,4/11/2023,4/6/2023,0,15.75,1,1,92.18,Out of Stock,1,3,3646,Domestic,Low,Low,Premium,5,2023,3,13,Friday,Peak,Warehouse,Low,1,1,2.22,0,1
ORD114200,Laptop,Accessories,3,8.91,19.2,Europe,India,Berlin,Road,WH1,DHL,1/26/2023,1/29/2023,2/3/2023,2/1/2023,0,2.81,4,0,83.61,In Stock,2,3,2873,Domestic,Low,High,Regular,6,2023,1,4,Thursday,Peak,Weather,Low,0,1,3.13,1,1
ORD114201,Phone,Electronics,4,4.79,40.4,Europe,USA,Berlin,Air,WH2,FedEx,10/6/2023,10/10/2023,10/13/2023,10/16/2023,6,1.43,4,0,71.58,Out of Stock,4,6,3643,Domestic,Low,Medium,Regular,3,2023,10,40,Friday,Peak,Weather,High,1,0,1.8,0,1
ORD114202,Laptop,Accessories,9,4.43,69.8,Europe,USA,Chennai,Sea,WH3,FedEx,7/7/2023,7/8/2023,7/13/2023,7/18/2023,10,19.88,2,0,95.31,Out of Stock,2,10,3680,International,High,Low,Regular,5,2023,7,27,Friday,Peak,Warehouse,Low,0,0,1.3,1,1
ORD114203,Headphones,Electronics,8,7.28,6.02,North America,India,New York,Road,WH3,DHL,7/14/2023,7/16/2023,7/23/2023,7/25/2023,4,4.42,4,0,82.17,Out of Stock,1,9,3098,International,Medium,Low,Regular,4,2023,7,28,Friday,Off-season,Warehouse,Medium,0,1,4.27,1,1
ORD114204,Tablet,Accessories,4,1.24,66.78,Asia,India,Chennai,Sea,WH2,DHL,6/5/2023,6/6/2023,6/14/2023,6/11/2023,0,9.48,4,1,90.34,Out of Stock,1,5,2745,International,Medium,High,Premium,8,2023,6,23,Monday,Off-season,Carrier,Low,1,1,4.93,1,1
ORD114205,Tablet,Accessories,8,1.04,6.69,Europe,Germany,New York,Air,WH1,DHL,2/8/2023,2/12/2023,2/16/2023,2/17/2023,2,10.79,4,0,95.63,Out of Stock,4,5,1159,Domestic,Medium,Medium,Premium,8,2023,2,6,Wednesday,Peak,Customs,Medium,1,0,2.04,0,0
ORD114206,Headphones,Electronics,1,5.3,68.4,North America,Germany,Berlin,Air,WH3,UPS,12/14/2023,12/15/2023,12/24/2023,12/17/2023,0,16.73,3,0,86.93,Out of Stock,2,2,1662,International,Medium,Low,Regular,7,2023,12,50,Thursday,Peak,Weather,Medium,0,1,3.14,1,1
ORD114207,Headphones,Accessories,8,1.35,84.84,Europe,Germany,New York,Road,WH1,FedEx,8/16/2023,8/20/2023,8/28/2023,8/27/2023,0,9.23,4,0,78.9,In Stock,1,7,1012,International,Low,Medium,Premium,5,2023,8,33,Wednesday,Off-season,Carrier,Medium,1,0,1.61,1,0
ORD114208,Tablet,Accessories,2,9.42,39.22,Europe,India,Berlin,Sea,WH1,FedEx,6/21/2023,6/23/2023,7/1/2023,7/1/2023,0,13.83,2,0,74.82,Out of Stock,5,8,4439,Domestic,Medium,High,Premium,5,2023,6,25,Wednesday,Peak,Customs,Medium,0,0,2.9,1,0
ORD114209,Phone,Electronics,6,6.72,43.63,North America,USA,Berlin,Air,WH1,UPS,4/7/2023,4/8/2023,4/11/2023,4/17/2023,12,2.09,4,0,92.37,In Stock,3,9,175,International,Medium,High,Premium,6,2023,4,14,Friday,Off-season,Warehouse,Low,1,1,1.53,1,1
ORD114210,Phone,Accessories,6,7.66,74.13,Europe,Germany,New York,Sea,WH1,FedEx,5/29/2023,5/31/2023,6/3/2023,6/11/2023,16,2.2,2,0,87.86,In Stock,5,11,4284,Domestic,High,Medium,Regular,3,2023,5,22,Monday,Peak,Carrier,High,0,1,3.67,0,0
ORD114211,Phone,Electronics,3,2.67,81.88,Asia,Germany,New York,Road,WH3,UPS,2/5/2023,2/9/2023,2/12/2023,2/15/2023,6,9.72,4,0,88.87,Out of Stock,2,6,913,Domestic,High,High,Regular,3,2023,2,5,Sunday,Peak,Warehouse,Low,1,1,2.21,1,0
ORD114212,Headphones,Electronics,5,5.19,99.97,North America,USA,Berlin,Sea,WH3,UPS,9/24/2023,9/27/2023,10/3/2023,10/8/2023,10,19.05,1,1,82.32,Out of Stock,4,11,898,International,Medium,Low,Regular,6,2023,9,38,Sunday,Peak,Customs,High,1,0,2.39,0,1
ORD114213,Tablet,Accessories,2,1.77,56.36,Asia,India,New York,Sea,WH1,UPS,12/17/2023,12/20/2023,12/23/2023,12/27/2023,8,18.93,2,1,75.86,Out of Stock,1,7,157,International,Medium,Low,Regular,8,2023,12,50,Sunday,Off-season,Customs,Low,0,0,2.62,1,0
ORD114214,Tablet,Electronics,8,2.43,86.19,Europe,India,New York,Air,WH3,UPS,12/3/2023,12/6/2023,12/11/2023,12/12/2023,2,12.38,1,1,96.48,In Stock,5,6,3775,Domestic,High,High,Premium,6,2023,12,48,Sunday,Off-season,Warehouse,High,1,0,3.81,1,0
ORD114215,Tablet,Accessories,8,5.9,10.33,North America,Germany,Chennai,Sea,WH2,FedEx,2/5/2023,2/7/2023,2/12/2023,2/11/2023,0,5.22,1,1,88.13,In Stock,5,4,3606,International,Low,Low,Premium,7,2023,2,5,Sunday,Peak,Warehouse,Medium,0,0,1.43,0,1
ORD114216,Laptop,Accessories,5,3.16,15.17,Asia,India,New York,Air,WH2,UPS,10/29/2023,11/2/2023,11/7/2023,11/6/2023,0,14.87,4,0,70,In Stock,5,4,4865,International,Medium,Low,Premium,6,2023,10,43,Sunday,Off-season,Weather,Low,1,0,3.45,1,1
ORD114217,Laptop,Electronics,7,9.21,87.69,Asia,Germany,Berlin,Road,WH3,DHL,10/2/2023,10/5/2023,10/11/2023,10/15/2023,8,4.75,2,1,91.12,In Stock,4,10,2326,Domestic,Low,Low,Premium,6,2023,10,40,Monday,Off-season,Carrier,Low,0,0,4.1,1,1
ORD114218,Camera,Accessories,8,9.95,40.95,Europe,Germany,New York,Road,WH2,UPS,3/21/2023,3/22/2023,3/25/2023,3/28/2023,6,12.74,4,1,92.83,Out of Stock,3,6,2976,International,High,Low,Premium,5,2023,3,12,Tuesday,Peak,Customs,High,0,1,2.07,0,1
ORD114219,Laptop,Accessories,4,0.54,26.48,Europe,USA,New York,Sea,WH2,DHL,5/10/2023,5/13/2023,5/21/2023,5/22/2023,2,7.24,1,1,89.36,In Stock,2,9,4115,International,High,Low,Premium,7,2023,5,19,Wednesday,Off-season,Warehouse,Medium,1,0,2.86,0,1
ORD114220,Phone,Accessories,2,7.71,43.5,Europe,Germany,Chennai,Road,WH2,UPS,9/21/2023,9/24/2023,9/27/2023,10/5/2023,16,4.73,2,1,95.43,Out of Stock,2,11,4041,Domestic,High,Medium,Premium,7,2023,9,38,Thursday,Peak,Carrier,Medium,0,1,3.39,0,0
ORD114221,Phone,Electronics,5,1.6,54.93,North America,USA,Chennai,Road,WH2,DHL,10/28/2023,10/29/2023,11/1/2023,11/5/2023,8,4.01,1,0,90.83,Out of Stock,3,7,1881,International,High,High,Regular,9,2023,10,43,Saturday,Off-season,Warehouse,Medium,1,0,2.22,0,0
ORD114222,Phone,Electronics,7,5.96,35.79,Europe,India,Berlin,Road,WH3,UPS,3/26/2023,3/27/2023,3/31/2023,3/29/2023,0,4.93,2,0,99.98,In Stock,4,2,2905,International,Medium,Medium,Premium,4,2023,3,12,Sunday,Peak,Weather,Medium,1,1,2.93,0,1
ORD114223,Phone,Accessories,4,2.67,23.78,Europe,Germany,New York,Air,WH1,UPS,3/19/2023,3/21/2023,3/28/2023,3/31/2023,6,10.44,1,1,95.97,Out of Stock,4,10,3970,Domestic,Medium,High,Premium,7,2023,3,11,Sunday,Off-season,Warehouse,Medium,1,1,4.94,0,0
ORD114224,Camera,Electronics,4,9.67,8.52,North America,USA,New York,Road,WH2,UPS,3/1/2023,3/4/2023,3/13/2023,3/6/2023,0,1.71,3,1,78.04,In Stock,3,2,1859,Domestic,Medium,Medium,Premium,9,2023,3,9,Wednesday,Off-season,Warehouse,Medium,0,0,1.41,1,0
ORD114225,Phone,Accessories,4,8.82,77.92,North America,India,Chennai,Air,WH2,DHL,3/2/2023,3/5/2023,3/8/2023,3/14/2023,12,5.14,3,1,73.11,In Stock,3,9,3528,International,Medium,High,Regular,9,2023,3,9,Thursday,Off-season,Carrier,High,0,1,1.8,0,1
ORD114226,Headphones,Accessories,9,6.16,90.88,Asia,USA,New York,Air,WH2,DHL,5/20/2023,5/21/2023,5/24/2023,5/30/2023,12,17.35,2,0,84.25,Out of Stock,1,9,1588,International,Low,Medium,Premium,4,2023,5,20,Saturday,Off-season,Customs,Medium,1,0,1.9,0,1
ORD114227,Headphones,Electronics,9,2.17,6.63,North America,USA,New York,Road,WH3,DHL,9/5/2023,9/7/2023,9/13/2023,9/9/2023,0,12.96,2,1,82.99,Out of Stock,5,2,967,Domestic,Medium,Low,Premium,4,2023,9,36,Tuesday,Peak,Customs,Medium,1,1,2.94,0,1
ORD114228,Headphones,Electronics,8,7.94,38.2,Europe,USA,New York,Sea,WH3,UPS,4/2/2023,4/4/2023,4/9/2023,4/6/2023,0,17.77,1,1,72.08,In Stock,5,2,1542,International,Low,Medium,Regular,4,2023,4,13,Sunday,Off-season,Warehouse,Medium,0,1,3.49,0,0
ORD114229,Laptop,Electronics,8,5.44,89.8,Asia,India,Berlin,Sea,WH2,UPS,10/4/2023,10/8/2023,10/14/2023,10/12/2023,0,13.96,4,1,71.56,In Stock,1,4,658,Domestic,High,High,Regular,6,2023,10,40,Wednesday,Off-season,Weather,Medium,0,1,3.81,1,0
ORD114230,Tablet,Accessories,7,6.31,6.96,Europe,Germany,Chennai,Sea,WH3,FedEx,10/5/2023,10/9/2023,10/13/2023,10/15/2023,4,15.39,4,0,70.28,Out of Stock,4,6,2241,Domestic,Low,Medium,Premium,4,2023,10,40,Thursday,Off-season,Weather,High,1,0,2.56,0,0
ORD114231,Camera,Electronics,1,7.32,74.49,Asia,India,Berlin,Road,WH3,DHL,5/22/2023,5/24/2023,5/27/2023,5/28/2023,2,11.78,2,1,70.17,Out of Stock,5,4,4353,International,Low,Medium,Regular,3,2023,5,21,Monday,Off-season,Carrier,Low,1,0,4.48,0,1
ORD114232,Headphones,Accessories,8,4.46,28.11,North America,Germany,Berlin,Sea,WH3,DHL,10/13/2023,10/15/2023,10/23/2023,10/17/2023,0,9.2,1,0,86.83,Out of Stock,5,2,1426,International,Medium,Medium,Premium,7,2023,10,41,Friday,Peak,Customs,High,1,1,4.94,0,1
ORD114233,Headphones,Accessories,4,0.57,78.44,Asia,Germany,Berlin,Sea,WH2,UPS,11/4/2023,11/7/2023,11/12/2023,11/11/2023,0,8.76,4,1,79.64,In Stock,1,4,3022,International,Medium,Low,Premium,7,2023,11,44,Saturday,Peak,Carrier,Medium,1,1,3.06,0,0
ORD114234,Phone,Accessories,1,3.96,69.53,Europe,USA,New York,Sea,WH1,DHL,7/28/2023,7/30/2023,8/6/2023,8/9/2023,6,16.87,4,1,70.41,In Stock,4,10,2879,Domestic,Low,Medium,Premium,5,2023,7,30,Friday,Peak,Warehouse,High,1,1,1.58,0,0
ORD114235,Headphones,Electronics,1,4.43,94.41,North America,India,Berlin,Air,WH1,FedEx,1/6/2023,1/9/2023,1/17/2023,1/16/2023,0,13.34,1,1,77.02,In Stock,3,7,1924,International,Low,Low,Regular,5,2023,1,1,Friday,Off-season,Carrier,Medium,1,1,1.45,1,1
ORD114236,Phone,Electronics,3,3.99,34.13,North America,Germany,Berlin,Sea,WH3,DHL,7/27/2023,7/30/2023,8/7/2023,8/1/2023,0,9.03,1,1,97.3,In Stock,4,2,527,International,High,Low,Premium,9,2023,7,30,Thursday,Peak,Carrier,Medium,1,0,4.04,1,1
ORD114237,Phone,Electronics,3,8.4,19.4,Europe,Germany,New York,Road,WH1,UPS,4/23/2023,4/24/2023,4/28/2023,5/2/2023,8,12.49,3,0,98.23,Out of Stock,4,8,510,International,Medium,High,Premium,9,2023,4,16,Sunday,Off-season,Customs,Medium,1,1,2.7,1,1
ORD114238,Tablet,Accessories,1,3.66,52.03,Europe,USA,New York,Air,WH3,FedEx,9/15/2023,9/17/2023,9/20/2023,9/25/2023,10,16.26,3,0,78.55,In Stock,5,8,228,Domestic,Low,High,Premium,4,2023,9,37,Friday,Off-season,Customs,High,1,1,4.03,1,1
ORD114239,Laptop,Accessories,8,4.46,98.56,Europe,India,Chennai,Sea,WH3,FedEx,12/28/2023,12/31/2023,1/7/2024,1/11/2024,8,13.83,1,1,89.23,In Stock,1,11,3530,International,Low,Low,Regular,6,2023,12,52,Thursday,Off-season,Warehouse,Low,0,0,3.36,0,1
ORD114240,Phone,Electronics,4,1.09,8.84,Europe,USA,New York,Road,WH2,UPS,3/14/2023,3/18/2023,3/26/2023,3/29/2023,6,6.87,3,1,81.18,In Stock,3,11,2259,Domestic,Low,Low,Premium,4,2023,3,11,Tuesday,Off-season,Carrier,Low,0,0,3.16,0,1
ORD114241,Phone,Electronics,4,7.31,21.95,Europe,Germany,New York,Air,WH3,FedEx,3/23/2023,3/24/2023,3/29/2023,4/2/2023,8,14.03,4,0,79.55,In Stock,3,9,4919,Domestic,High,Medium,Premium,4,2023,3,12,Thursday,Peak,Weather,Low,0,1,2.46,1,0
ORD114242,Tablet,Electronics,6,2.55,86.44,North America,Germany,Berlin,Air,WH2,FedEx,9/10/2023,9/11/2023,9/15/2023,9/17/2023,4,11.28,3,0,90.15,Out of Stock,2,6,4743,International,High,Medium,Premium,8,2023,9,36,Sunday,Off-season,Carrier,High,0,1,3.54,0,1
ORD114243,Phone,Electronics,9,2.73,70.2,North America,India,Chennai,Air,WH2,FedEx,5/15/2023,5/19/2023,5/22/2023,5/29/2023,14,16.82,2,1,83.07,Out of Stock,5,10,2674,Domestic,Low,High,Regular,9,2023,5,20,Monday,Peak,Warehouse,Medium,1,0,2.83,1,1
ORD114244,Camera,Electronics,9,6.08,45.37,Asia,Germany,New York,Road,WH2,UPS,4/12/2023,4/16/2023,4/23/2023,4/21/2023,0,18.33,3,1,84.37,Out of Stock,5,5,2076,Domestic,Low,High,Regular,6,2023,4,15,Wednesday,Off-season,Customs,Medium,0,1,2.88,0,1
ORD114245,Laptop,Electronics,8,9.84,51.9,Asia,India,Chennai,Sea,WH3,UPS,4/19/2023,4/22/2023,5/1/2023,5/1/2023,0,18.52,1,1,82.78,In Stock,2,9,4120,International,Medium,High,Regular,3,2023,4,16,Wednesday,Off-season,Weather,High,1,1,2.45,0,1
ORD114246,Camera,Electronics,1,4.4,29.3,Europe,USA,Berlin,Road,WH2,DHL,1/24/2023,1/28/2023,2/2/2023,2/7/2023,10,17.92,3,0,95.95,In Stock,4,10,447,International,High,Low,Regular,5,2023,1,4,Tuesday,Off-season,Weather,Low,0,0,4.04,1,0
ORD114247,Headphones,Electronics,2,3.61,96.43,Asia,USA,Chennai,Sea,WH3,DHL,7/12/2023,7/16/2023,7/21/2023,7/23/2023,4,5.05,3,1,79.05,Out of Stock,1,7,4026,Domestic,Medium,Medium,Regular,3,2023,7,28,Wednesday,Peak,Carrier,Low,0,0,4.69,0,1
ORD114248,Laptop,Electronics,3,0.84,37.59,Asia,Germany,New York,Sea,WH1,DHL,3/20/2023,3/22/2023,3/28/2023,3/31/2023,6,4.1,1,1,93.11,Out of Stock,5,9,4634,International,Low,High,Premium,7,2023,3,12,Monday,Peak,Warehouse,High,1,1,2.16,0,1
ORD114249,Headphones,Accessories,5,7.98,41.09,Europe,USA,New York,Air,WH2,FedEx,3/9/2023,3/11/2023,3/18/2023,3/19/2023,2,3.92,3,0,82.03,Out of Stock,3,8,3138,International,Medium,Medium,Regular,4,2023,3,10,Thursday,Off-season,Carrier,Low,0,0,3.44,1,1
ORD114250,Phone,Electronics,5,2.98,49.56,Asia,India,Berlin,Road,WH1,FedEx,7/7/2023,7/10/2023,7/17/2023,7/12/2023,0,12.58,1,1,79.92,Out of Stock,4,2,3038,International,High,High,Regular,3,2023,7,27,Friday,Off-season,Warehouse,High,0,1,3.68,1,0
ORD114251,Tablet,Electronics,8,7.8,25.3,North America,Germany,Chennai,Road,WH1,DHL,12/16/2023,12/18/2023,12/24/2023,12/22/2023,0,1.74,2,1,72.71,Out of Stock,2,4,2548,Domestic,High,Low,Premium,6,2023,12,50,Saturday,Off-season,Customs,High,1,1,1.4,1,0
ORD114252,Camera,Accessories,2,3.18,23.67,North America,USA,Berlin,Road,WH2,UPS,3/27/2023,3/28/2023,4/3/2023,4/2/2023,0,7.3,1,1,78.65,Out of Stock,2,5,2358,International,Low,Medium,Regular,4,2023,3,13,Monday,Off-season,Warehouse,High,0,0,3.04,1,0
ORD114253,Headphones,Accessories,2,0.78,62.06,North America,India,Chennai,Road,WH3,UPS,9/18/2023,9/21/2023,9/29/2023,9/30/2023,2,18.07,4,1,80.24,Out of Stock,3,9,985,International,Medium,High,Premium,3,2023,9,38,Monday,Off-season,Warehouse,Medium,1,1,2.32,0,0
ORD114254,Phone,Accessories,8,5.23,78.6,Europe,Germany,New York,Air,WH1,UPS,9/22/2023,9/26/2023,9/30/2023,9/30/2023,0,7.2,4,1,74.91,In Stock,4,4,941,Domestic,Medium,High,Premium,5,2023,9,38,Friday,Peak,Carrier,Low,1,0,1.47,1,0
ORD114255,Camera,Accessories,1,9.11,76.46,North America,Germany,New York,Sea,WH2,DHL,8/21/2023,8/22/2023,8/30/2023,9/2/2023,6,6.31,4,0,79.36,In Stock,1,11,4648,International,High,Low,Premium,4,2023,8,34,Monday,Peak,Customs,Medium,0,1,2.16,1,0
ORD114256,Camera,Accessories,9,2.5,58.73,North America,Germany,New York,Air,WH1,FedEx,7/3/2023,7/7/2023,7/10/2023,7/16/2023,12,6.31,1,1,96.8,Out of Stock,4,9,4878,International,High,Medium,Regular,5,2023,7,27,Monday,Peak,Customs,Low,1,1,2.49,0,0
